enrollee_id,city,city_dev_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,looking_for_job_change,split,experience_numeric,last_new_job_numeric,job_change_label
7133,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,55,0,train,21,5,Not Looking
18659,city_11,0.55,Unknown,Yes,no_enrollment,Graduate,STEM,8,<10,Early Stage Startup,never,129,0,train,8,0,Not Looking
10600,city_75,0.939,Male,No,Part time course,Graduate,STEM,14,Unknown,Unknown,>4,334,1,train,14,5,Looking
18871,city_114,0.926,Male,Yes,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,3,41,0,train,11,3,Not Looking
25216,city_21,0.624,Unknown,No,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1,25,1,train,7,1,Looking
32983,city_160,0.92,Male,Yes,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,1,10,0,train,17,1,Not Looking
24225,city_21,0.624,Unknown,Yes,Full time course,Masters,No Major,2,Unknown,Unknown,1,45,1,train,2,1,Looking
3832,city_116,0.743,Male,Yes,no_enrollment,Graduate,STEM,5,Unknown,Unknown,1,158,0,train,5,1,Not Looking
1515,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,Unknown,87,0,train,6,NA,Not Looking
26186,city_160,0.92,Female,Yes,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,4,57,0,train,6,4,Not Looking
4035,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,25,0,train,21,2,Not Looking
19436,city_21,0.624,Unknown,Yes,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,2,47,1,train,17,2,Looking
7629,city_75,0.939,Male,Yes,no_enrollment,Graduate,Business Degree,>20,500-999,Pvt Ltd,never,55,0,train,21,0,Not Looking
31308,city_114,0.926,Male,Yes,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,32,0,train,6,1,Not Looking
4939,city_103,0.92,Male,Yes,Full time course,Phd,STEM,14,Unknown,Public Sector,1,29,0,train,14,1,Not Looking
11818,city_36,0.893,Male,Yes,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,never,88,0,train,6,0,Not Looking
4587,city_67,0.855,Male,Yes,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,11,0,train,21,4,Not Looking
29263,city_64,0.6659999999999999,Unknown,Yes,no_enrollment,Graduate,STEM,9,100-500,Unknown,never,23,0,train,9,0,Not Looking
28578,city_103,0.92,Unknown,Yes,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,4,178,0,train,10,4,Not Looking
19899,city_21,0.624,Male,No,Full time course,High School,Unknown,10,Unknown,Unknown,1,109,1,train,10,1,Looking
30600,city_99,0.915,Male,Yes,no_enrollment,High School,Unknown,2,Unknown,Unknown,1,39,0,train,2,1,Not Looking
11474,city_77,0.83,Male,Yes,no_enrollment,Graduate,STEM,14,NA,Pvt Ltd,>4,19,0,train,14,5,Not Looking
25149,city_16,0.91,Male,Yes,no_enrollment,Graduate,Humanities,7,50-99,Pvt Ltd,>4,146,0,train,7,5,Not Looking
29846,city_126,0.479,Unknown,No,Unknown,Primary School,Unknown,2,Unknown,Unknown,never,167,0,train,2,0,Not Looking
28844,city_114,0.926,Male,Yes,Part time course,High School,Unknown,15,<10,Pvt Ltd,1,34,0,train,15,1,Not Looking
8231,city_71,0.884,Male,Yes,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,28,0,train,7,1,Not Looking
30119,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,13,1,train,3,1,Looking
7729,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,4,NA,Early Stage Startup,2,42,0,train,4,2,Not Looking
19974,city_97,0.925,Male,Yes,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,64,0,train,5,1,Not Looking
23689,city_16,0.91,Male,Yes,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,never,16,0,train,21,0,Not Looking
28903,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,250,0,train,9,1,Not Looking
22907,city_114,0.926,Male,Yes,no_enrollment,Graduate,Other,13,50-99,Funded Startup,1,84,0,train,13,1,Not Looking
2840,city_71,0.884,Male,Yes,Part time course,Graduate,STEM,17,50-99,Pvt Ltd,2,4,0,train,17,2,Not Looking
23815,city_65,0.802,Male,No,no_enrollment,Graduate,STEM,3,Unknown,Unknown,never,61,0,train,3,0,Not Looking
16849,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,14,0,train,6,1,Not Looking
6103,city_16,0.91,Unknown,Yes,no_enrollment,Masters,STEM,4,Unknown,Unknown,1,18,0,train,4,1,Not Looking
31392,city_114,0.926,Male,Yes,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,1,246,0,train,17,1,Not Looking
19467,city_128,0.527,Female,Yes,no_enrollment,Masters,Other,10,<10,Pvt Ltd,2,18,1,train,10,2,Looking
20902,city_73,0.754,Male,Yes,no_enrollment,Graduate,STEM,12,100-500,NGO,>4,57,0,train,12,5,Not Looking
10774,city_65,0.802,Unknown,Yes,Full time course,Graduate,STEM,4,Unknown,Unknown,1,129,0,train,4,1,Not Looking
16461,city_20,0.7959999999999999,Unknown,Yes,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,35,0,train,6,1,Not Looking
27975,city_16,0.91,Male,Yes,no_enrollment,Primary School,Unknown,>20,Unknown,Unknown,2,90,0,train,21,2,Not Looking
5433,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,21,1,train,21,5,Looking
30934,city_102,0.804,Male,Yes,no_enrollment,Graduate,STEM,17,50-99,NGO,1,57,0,train,17,1,Not Looking
32473,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,4,1,train,21,5,Looking
30624,city_21,0.624,Male,No,Full time course,High School,Unknown,4,Unknown,Unknown,never,10,0,train,4,0,Not Looking
18899,city_73,0.754,Male,Yes,no_enrollment,Graduate,STEM,16,50-99,NGO,never,232,0,train,16,0,Not Looking
19862,city_160,0.92,Female,Yes,no_enrollment,Graduate,STEM,1,<10,Pvt Ltd,1,125,0,train,1,1,Not Looking
7937,city_123,0.738,Male,No,no_enrollment,Unknown,Unknown,2,Unknown,Unknown,never,68,0,train,2,0,Not Looking
29617,city_100,0.887,Male,Yes,Part time course,High School,Unknown,1,500-999,Pvt Ltd,1,166,0,train,1,1,Not Looking
31286,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,2,47,1,train,10,2,Looking
24076,city_21,0.624,Male,Yes,Full time course,Masters,STEM,8,10000+,Pvt Ltd,4,122,0,train,8,4,Not Looking
31454,city_27,0.848,Male,Yes,no_enrollment,Graduate,STEM,15,50-99,Unknown,4,336,1,train,15,4,Looking
23774,city_16,0.91,Unknown,No,Full time course,Masters,Business Degree,3,Unknown,Unknown,>4,12,1,train,3,5,Looking
17945,city_160,0.92,Male,Yes,Part time course,Graduate,Arts,3,500-999,Pvt Ltd,3,37,0,train,3,3,Not Looking
15776,city_103,0.92,Male,No,no_enrollment,Masters,Arts,16,100-500,NGO,>4,63,0,train,16,5,Not Looking
12760,city_100,0.887,Male,Yes,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,41,0,train,21,5,Not Looking
22446,city_21,0.624,Unknown,Yes,Full time course,Graduate,STEM,4,NA,Pvt Ltd,1,6,1,train,4,1,Looking
12292,city_76,0.698,Female,Yes,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,never,17,0,train,5,0,Not Looking
27622,city_21,0.624,Male,Yes,Part time course,Graduate,STEM,11,<10,Early Stage Startup,2,22,1,train,11,2,Looking
27051,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,12,500-999,Other,1,58,1,train,12,1,Looking
5042,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,92,0,train,21,1,Not Looking
27516,city_160,0.92,Male,Yes,Full time course,Graduate,STEM,8,Unknown,Unknown,2,54,1,train,8,2,Looking
218,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,Other,3,100-500,Pvt Ltd,2,106,0,train,3,2,Not Looking
6289,city_67,0.855,Unknown,Yes,Full time course,Masters,STEM,15,100-500,Pvt Ltd,never,19,0,train,15,0,Not Looking
10223,city_103,0.92,Female,Yes,no_enrollment,Graduate,STEM,5,Unknown,Public Sector,1,200,1,train,5,1,Looking
25621,city_114,0.926,Male,Yes,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,110,0,train,16,1,Not Looking
30713,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,never,17,0,train,10,0,Not Looking
13574,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,316,0,train,7,1,Not Looking
28010,city_103,0.92,Female,No,no_enrollment,Graduate,Arts,2,100-500,Public Sector,2,35,1,train,2,2,Looking
7409,city_75,0.939,Male,Yes,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,40,0,train,21,3,Not Looking
26693,city_149,0.6890000000000001,Male,Yes,no_enrollment,Graduate,Arts,4,Unknown,Unknown,4,72,1,train,4,4,Looking
3267,city_16,0.91,Male,No,Full time course,Masters,STEM,10,Unknown,Unknown,2,48,0,train,10,2,Not Looking
4513,city_67,0.855,Unknown,Yes,no_enrollment,Graduate,Humanities,17,100-500,Pvt Ltd,2,150,0,train,17,2,Not Looking
23184,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,12,0,train,21,4,Not Looking
27514,city_103,0.92,Unknown,Yes,no_enrollment,Masters,STEM,18,500-999,Public Sector,>4,45,0,train,18,5,Not Looking
22079,city_160,0.92,Male,Yes,no_enrollment,Graduate,Business Degree,>20,Unknown,Unknown,3,112,1,train,21,3,Looking
2253,city_90,0.698,Male,Yes,Full time course,Graduate,STEM,7,Unknown,Unknown,2,14,0,train,7,2,Not Looking
3922,city_160,0.92,Unknown,Yes,no_enrollment,Graduate,STEM,19,Unknown,Unknown,1,6,0,train,19,1,Not Looking
3063,city_114,0.926,Male,Yes,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,47,0,train,10,1,Not Looking
31601,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,166,0,train,21,1,Not Looking
26625,city_21,0.624,Female,Yes,Full time course,Masters,STEM,<1,NA,Pvt Ltd,1,54,1,train,0.5,1,Looking
28655,city_16,0.91,Male,Yes,no_enrollment,High School,Unknown,5,50-99,Pvt Ltd,1,34,0,train,5,1,Not Looking
1966,city_116,0.743,Male,Yes,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,20,0,train,21,1,Not Looking
28063,city_103,0.92,Male,Yes,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,48,0,train,21,2,Not Looking
10614,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,35,0,train,14,2,Not Looking
10578,city_21,0.624,Unknown,No,no_enrollment,Unknown,Unknown,2,Unknown,Unknown,never,7,1,train,2,0,Looking
22130,city_160,0.92,Male,Yes,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,3,106,0,train,8,3,Not Looking
30137,city_10,0.895,Unknown,Yes,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,124,0,train,4,1,Not Looking
28884,city_28,0.939,Male,Yes,Part time course,Graduate,STEM,8,100-500,Pvt Ltd,4,29,0,train,8,4,Not Looking
31998,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,STEM,5,1000-4999,NGO,1,11,0,train,5,1,Not Looking
2564,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,2,12,0,train,19,2,Not Looking
1584,city_103,0.92,Female,Yes,no_enrollment,Masters,Arts,15,100-500,Public Sector,>4,70,0,train,15,5,Not Looking
9309,city_16,0.91,Unknown,Yes,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,41,0,train,21,5,Not Looking
6031,city_21,0.624,Male,No,no_enrollment,Graduate,STEM,7,100-500,Funded Startup,1,78,1,train,7,1,Looking
22401,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,148,1,train,11,2,Looking
24575,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,2,56,0,train,13,2,Not Looking
21367,city_149,0.6890000000000001,Male,Yes,Full time course,Graduate,STEM,5,100-500,NGO,4,18,0,train,5,4,Not Looking
4848,city_67,0.855,Female,Yes,no_enrollment,Graduate,STEM,2,50-99,Funded Startup,1,44,0,train,2,1,Not Looking
19275,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,111,0,train,21,5,Not Looking
21485,city_28,0.939,Unknown,No,Full time course,High School,Unknown,4,Unknown,Unknown,Unknown,2,0,train,4,NA,Not Looking
105,city_23,0.899,Male,Yes,no_enrollment,Masters,STEM,13,100-500,Funded Startup,3,59,0,train,13,3,Not Looking
16421,city_114,0.926,Female,Yes,no_enrollment,Masters,Humanities,2,<10,NGO,1,33,1,train,2,1,Looking
30335,city_21,0.624,Male,Yes,Full time course,Graduate,STEM,<1,50-99,Early Stage Startup,1,32,1,train,0.5,1,Looking
27552,city_103,0.92,Male,No,Full time course,High School,Unknown,6,Unknown,Unknown,1,45,1,train,6,1,Looking
17493,city_16,0.91,Male,Yes,no_enrollment,Masters,STEM,7,<10,Pvt Ltd,2,129,0,train,7,2,Not Looking
31293,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,44,0,train,21,1,Not Looking
16751,city_67,0.855,Female,Yes,Full time course,Graduate,STEM,5,Unknown,Unknown,1,158,1,train,5,1,Looking
13763,city_173,0.878,Unknown,No,no_enrollment,Masters,STEM,1,Unknown,Unknown,Unknown,18,1,train,1,NA,Looking
4025,city_16,0.91,Male,No,Unknown,Unknown,Unknown,4,Unknown,Pvt Ltd,never,133,0,train,4,0,Not Looking
16508,city_136,0.897,Male,Yes,no_enrollment,Masters,STEM,3,<10,Early Stage Startup,never,42,0,train,3,0,Not Looking
27644,city_28,0.939,Male,Yes,no_enrollment,Masters,STEM,>20,NA,Pvt Ltd,1,57,0,train,21,1,Not Looking
24694,city_159,0.843,Male,Yes,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,4,158,0,train,15,4,Not Looking
11472,city_100,0.887,Male,No,Full time course,High School,Unknown,6,Unknown,Unknown,never,18,0,train,6,0,Not Looking
21583,city_114,0.926,Male,No,Full time course,Graduate,STEM,7,5000-9999,Public Sector,never,9,0,train,7,0,Not Looking
11414,city_75,0.939,Female,No,Full time course,High School,Unknown,6,Unknown,Unknown,never,70,0,train,6,0,Not Looking
138,city_45,0.89,Male,Yes,no_enrollment,High School,Unknown,>20,<10,Early Stage Startup,2,148,0,train,21,2,Not Looking
2771,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,3,290,0,train,5,3,Not Looking
21035,city_45,0.89,Male,Yes,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,3,75,0,train,13,3,Not Looking
22869,city_100,0.887,Male,Yes,no_enrollment,High School,Unknown,>20,<10,Pvt Ltd,>4,6,0,train,21,5,Not Looking
13792,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,26,1,train,6,1,Looking
10691,city_99,0.915,Female,No,Full time course,Graduate,Business Degree,1,Unknown,Unknown,1,40,0,train,1,1,Not Looking
18450,city_16,0.91,Male,Yes,Part time course,Graduate,STEM,4,500-999,Pvt Ltd,4,18,0,train,4,4,Not Looking
5543,city_165,0.903,Male,No,no_enrollment,Unknown,Unknown,6,Unknown,Pvt Ltd,never,178,1,train,6,0,Looking
4297,city_75,0.939,Male,No,Full time course,High School,Unknown,4,Unknown,Pvt Ltd,never,40,0,train,4,0,Not Looking
14032,city_21,0.624,Unknown,Yes,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,4,14,1,train,5,4,Looking
14888,city_152,0.698,Unknown,No,no_enrollment,Unknown,Unknown,<1,Unknown,Unknown,Unknown,40,0,train,0.5,NA,Not Looking
10448,city_21,0.624,Unknown,Yes,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,34,0,train,4,1,Not Looking
26788,city_114,0.926,Male,Yes,no_enrollment,Masters,STEM,16,500-999,Public Sector,>4,58,0,train,16,5,Not Looking
26751,city_74,0.579,Unknown,No,Part time course,Primary School,Unknown,11,100-500,Pvt Ltd,1,14,1,train,11,1,Looking
20621,city_21,0.624,Unknown,No,Full time course,Masters,STEM,2,1000-4999,Unknown,2,76,0,train,2,2,Not Looking
25597,city_160,0.92,Male,Yes,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,190,0,train,11,2,Not Looking
1837,city_75,0.939,Unknown,Yes,Part time course,High School,Unknown,>20,NA,Pvt Ltd,2,51,0,train,21,2,Not Looking
13388,city_152,0.698,Male,No,Full time course,Graduate,Humanities,3,Unknown,Unknown,never,15,0,train,3,0,Not Looking
27904,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,>4,126,0,train,11,5,Not Looking
27893,city_21,0.624,Male,No,Full time course,Masters,Other,2,NA,Unknown,1,174,1,train,2,1,Looking
7250,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,124,0,train,21,5,Not Looking
12365,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,48,1,train,3,1,Looking
6252,city_36,0.893,Male,No,Full time course,Graduate,STEM,8,<10,Pvt Ltd,never,312,0,train,8,0,Not Looking
3753,city_103,0.92,Male,Yes,no_enrollment,Graduate,Other,6,50-99,Pvt Ltd,4,312,0,train,6,4,Not Looking
21048,city_90,0.698,Unknown,No,no_enrollment,Primary School,Unknown,<1,Unknown,Unknown,1,198,0,train,0.5,1,Not Looking
28344,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,102,0,train,4,1,Not Looking
16365,city_16,0.91,Male,No,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,32,0,train,4,1,Not Looking
683,city_61,0.913,Male,Yes,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,3,15,0,train,12,3,Not Looking
28057,city_141,0.763,Unknown,Yes,no_enrollment,High School,Unknown,3,Unknown,Unknown,1,6,0,train,3,1,Not Looking
19301,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,20,0,train,6,1,Not Looking
22046,city_83,0.923,Male,Yes,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,26,0,train,21,5,Not Looking
16016,city_16,0.91,Male,Yes,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,12,0,train,21,2,Not Looking
33325,city_103,0.92,Male,Yes,no_enrollment,Masters,STEM,>20,50-99,Public Sector,1,102,0,train,21,1,Not Looking
17331,city_83,0.923,Unknown,Yes,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,121,0,train,21,1,Not Looking
12045,city_16,0.91,Male,No,Unknown,Primary School,Unknown,3,Unknown,Unknown,never,94,0,train,3,0,Not Looking
10593,city_114,0.926,Male,Yes,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,1,32,0,train,14,1,Not Looking
13520,city_102,0.804,Unknown,Yes,Part time course,Graduate,STEM,10,50-99,Early Stage Startup,1,73,0,train,10,1,Not Looking
32963,city_103,0.92,Unknown,No,no_enrollment,Graduate,STEM,18,1000-4999,Public Sector,1,80,0,train,18,1,Not Looking
26818,city_75,0.939,Male,Yes,no_enrollment,Masters,STEM,18,5000-9999,Pvt Ltd,1,60,0,train,18,1,Not Looking
9383,city_118,0.722,Male,Yes,no_enrollment,Graduate,STEM,2,Unknown,Unknown,1,13,1,train,2,1,Looking
29399,city_160,0.92,Male,No,no_enrollment,Graduate,Humanities,8,100-500,Pvt Ltd,1,41,0,train,8,1,Not Looking
25086,city_105,0.794,Male,Yes,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,4,118,0,train,17,4,Not Looking
8483,city_103,0.92,Male,Yes,no_enrollment,Unknown,Unknown,10,50-99,Funded Startup,>4,20,0,train,10,5,Not Looking
32935,city_53,0.74,Male,No,no_enrollment,Masters,STEM,14,1000-4999,NGO,1,196,1,train,14,1,Looking
21566,city_11,0.55,Unknown,Yes,Full time course,Graduate,STEM,1,NA,Early Stage Startup,1,25,0,train,1,1,Not Looking
12279,city_160,0.92,Male,Yes,no_enrollment,Masters,STEM,3,50-99,Unknown,2,28,0,train,3,2,Not Looking
17425,city_136,0.897,Male,Yes,Part time course,Masters,STEM,7,50-99,Pvt Ltd,1,65,0,train,7,1,Not Looking
19994,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,3,100-500,Public Sector,1,9,0,train,3,1,Not Looking
18284,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,12,Unknown,Unknown,3,12,1,train,12,3,Looking
5604,city_21,0.624,Male,No,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,3,34,0,train,7,3,Not Looking
2140,city_61,0.913,Male,Yes,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,9,0,train,21,1,Not Looking
5743,city_21,0.624,Female,Yes,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,1,33,0,train,8,1,Not Looking
1828,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,12,1,train,4,1,Looking
6072,city_114,0.926,Female,Yes,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,100,0,train,10,5,Not Looking
21333,city_90,0.698,Unknown,No,no_enrollment,Graduate,STEM,9,Unknown,Unknown,4,31,0,train,9,4,Not Looking
30618,city_160,0.92,Female,No,no_enrollment,Graduate,STEM,1,Unknown,Unknown,1,6,1,train,1,1,Looking
2750,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,2,92,0,train,17,2,Not Looking
32676,city_114,0.926,Unknown,No,Full time course,Graduate,Other,1,NA,Early Stage Startup,1,14,0,train,1,1,Not Looking
10461,city_37,0.794,Female,Yes,no_enrollment,Graduate,STEM,9,50-99,Public Sector,1,13,0,train,9,1,Not Looking
8815,city_160,0.92,Male,Yes,Full time course,Graduate,STEM,8,Unknown,Unknown,1,37,1,train,8,1,Looking
27054,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,2,9,0,train,10,2,Not Looking
502,city_71,0.884,Male,Yes,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,4,238,0,train,10,4,Not Looking
19353,city_73,0.754,Unknown,Yes,Full time course,Graduate,STEM,Unknown,Unknown,Unknown,1,12,1,train,NA,1,Looking
30454,city_160,0.92,Male,Yes,no_enrollment,Graduate,STEM,6,50-99,Unknown,3,85,0,train,6,3,Not Looking
15014,city_145,0.555,Male,Yes,Part time course,Graduate,STEM,2,NA,Pvt Ltd,1,19,1,train,2,1,Looking
31068,city_103,0.92,Male,No,Full time course,Graduate,STEM,5,NA,NGO,1,113,1,train,5,1,Looking
4356,city_162,0.767,Male,Yes,Part time course,Graduate,STEM,6,100-500,Pvt Ltd,1,95,0,train,6,1,Not Looking
2277,city_104,0.924,Male,No,Full time course,High School,Unknown,3,Unknown,Pvt Ltd,never,30,0,train,3,0,Not Looking
2294,city_100,0.887,Male,Yes,no_enrollment,Masters,STEM,12,<10,Pvt Ltd,>4,61,0,train,12,5,Not Looking
12823,city_104,0.924,Male,Yes,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,3,19,0,train,7,3,Not Looking
10776,city_114,0.926,Unknown,Yes,no_enrollment,High School,Unknown,14,<10,Pvt Ltd,1,78,0,train,14,1,Not Looking
28586,city_160,0.92,Male,No,Full time course,Graduate,STEM,1,Unknown,Unknown,1,43,0,train,1,1,Not Looking
11246,city_98,0.949,Unknown,Yes,Part time course,Masters,Humanities,18,100-500,Pvt Ltd,1,306,0,train,18,1,Not Looking
11374,city_160,0.92,Male,Yes,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,20,0,train,9,1,Not Looking
27009,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,2,21,1,train,2,2,Looking
9324,city_138,0.836,Male,Yes,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1,31,0,train,5,1,Not Looking
25208,city_114,0.926,Male,Yes,no_enrollment,Masters,STEM,13,100-500,NGO,1,106,0,train,13,1,Not Looking
15147,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,23,0,train,4,1,Not Looking
15619,city_16,0.91,Unknown,Yes,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,1,57,0,train,7,1,Not Looking
24497,city_136,0.897,Male,No,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,1,123,0,train,4,1,Not Looking
7205,city_136,0.897,Male,Yes,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,102,0,train,16,5,Not Looking
23844,city_173,0.878,Male,Yes,no_enrollment,Masters,STEM,15,NA,Pvt Ltd,>4,100,0,train,15,5,Not Looking
9453,city_103,0.92,Unknown,Yes,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,23,1,train,21,1,Looking
7437,city_55,0.7390000000000001,Male,No,Full time course,High School,Unknown,3,Unknown,Unknown,never,65,0,train,3,0,Not Looking
29853,city_102,0.804,Male,Yes,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,1,21,0,train,11,1,Not Looking
20711,city_136,0.897,Unknown,No,Full time course,Masters,STEM,4,Unknown,Unknown,Unknown,48,1,train,4,NA,Looking
29477,city_16,0.91,Male,Yes,no_enrollment,Graduate,Other,15,NA,Pvt Ltd,1,13,0,train,15,1,Not Looking
27836,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,2,24,1,train,6,2,Looking
15481,city_24,0.698,Unknown,Yes,no_enrollment,Graduate,Humanities,11,500-999,Unknown,1,28,0,train,11,1,Not Looking
